datetime,open,high,low,close,volume,hold
2023-10-26 14:15:00,476.54,476.7,476.52,476.58,615,145413
2023-10-26 14:20:00,476.6,476.7,476.56,476.68,226,145276
2023-10-26 14:25:00,476.72,476.84,476.66,476.72,1202,145157
2023-10-26 14:30:00,476.76,476.84,476.7,476.78,689,145271
2023-10-26 14:35:00,476.8,476.8,476.62,476.62,847,145155
2023-10-26 14:40:00,476.64,476.76,476.48,476.5,587,144861
2023-10-26 14:45:00,476.5,476.68,476.44,476.64,712,144597
2023-10-26 14:50:00,476.64,476.66,476.6,476.6,447,144388
2023-10-26 14:55:00,476.6,476.7,476.58,476.6,627,144252
2023-10-26 15:00:00,476.7,476.76,476.64,476.66,284,144170
2023-10-26 21:05:00,475.48,475.6,474.5,474.78,9459,142255
2023-10-26 21:10:00,474.78,474.86,474.32,474.32,3292,141917
2023-10-26 21:15:00,474.32,474.64,474.24,474.54,2431,141890
2023-10-26 21:20:00,474.54,474.8,474.4,474.8,1802,141719
2023-10-26 21:25:00,474.8,474.8,474.48,474.66,1234,141746
2023-10-26 21:30:00,474.66,475.2,474.62,474.96,1691,141699
2023-10-26 21:35:00,474.94,475.28,474.92,475.14,1686,141754
2023-10-26 21:40:00,475.14,475.74,475.08,475.52,2672,141713
2023-10-26 21:45:00,475.52,475.62,475.16,475.4,1975,141744
2023-10-26 21:50:00,475.38,475.56,475.18,475.28,1551,141780
2023-10-26 21:55:00,475.28,475.5,475.14,475.46,1036,141698
2023-10-26 22:00:00,475.44,475.5,475.24,475.28,815,141721
2023-10-26 22:05:00,475.24,475.3,475.08,475.24,1180,141702
2023-10-26 22:10:00,475.24,475.28,474.88,474.9,1701,141541
2023-10-26 22:15:00,474.9,475.06,474.7,474.9,1548,141477
2023-10-26 22:20:00,474.9,474.96,474.68,474.74,1446,141296
2023-10-26 22:25:00,474.74,474.76,474.36,474.6,2339,141150
2023-10-26 22:30:00,474.6,474.68,474.3,474.54,1501,140969
2023-10-26 22:35:00,474.56,475.04,474.5,474.92,1783,140923
2023-10-26 22:40:00,474.92,475.1,474.9,475.08,1120,140859
2023-10-26 22:45:00,475.08,475.3,475.06,475.18,1235,140860
2023-10-26 22:50:00,475.22,475.3,475.06,475.18,976,140879
2023-10-26 22:55:00,475.2,475.46,475.2,475.3,843,140973
2023-10-26 23:00:00,475.3,475.34,475.14,475.2,959,141023
2023-10-26 23:05:00,475.2,475.34,475.06,475.3,876,141070
2023-10-26 23:10:00,475.3,475.5,475.12,475.5,782,141148
2023-10-26 23:15:00,475.5,475.5,475.18,475.34,847,141136
2023-10-26 23:20:00,475.32,475.36,475.16,475.18,562,141134
2023-10-26 23:25:00,475.18,475.22,474.94,474.96,829,141122
2023-10-26 23:30:00,474.98,475.04,474.86,475.0,868,140960
2023-10-26 23:35:00,474.96,475.14,474.94,475.02,544,140883
2023-10-26 23:40:00,475.02,475.24,475.0,475.14,544,140868
2023-10-26 23:45:00,475.14,475.36,475.12,475.28,628,140815
2023-10-26 23:50:00,475.28,475.38,475.24,475.3,322,140866
2023-10-26 23:55:00,475.3,475.42,475.28,475.42,449,140912
2023-10-27 00:00:00,475.4,475.42,475.18,475.2,503,140921
2023-10-27 00:05:00,475.2,475.32,475.18,475.32,237,140902
2023-10-27 00:10:00,475.3,475.54,475.28,475.48,540,140963
2023-10-27 00:15:00,475.48,476.14,475.4,476.14,2055,141277
2023-10-27 00:20:00,476.2,476.76,476.1,476.76,2907,142024
2023-10-27 00:25:00,476.74,476.8,476.42,476.68,1564,142340
2023-10-27 00:30:00,476.68,477.04,476.6,476.98,2626,142961
2023-10-27 00:35:00,477.0,477.0,476.52,476.66,1376,143062
2023-10-27 00:40:00,476.66,476.78,476.34,476.42,961,142977
2023-10-27 00:45:00,476.42,476.52,476.28,476.48,806,143003
2023-10-27 00:50:00,476.48,476.74,476.42,476.68,642,142979
2023-10-27 00:55:00,476.66,476.72,476.48,476.62,421,142947
2023-10-27 01:00:00,476.62,476.74,476.48,476.64,445,143019
2023-10-27 01:05:00,476.6,477.06,476.58,476.9,947,143127
2023-10-27 01:10:00,476.9,477.3,476.86,477.24,1523,143390
2023-10-27 01:15:00,477.24,477.34,477.0,477.28,870,143509
2023-10-27 01:20:00,477.28,477.34,477.14,477.26,783,143580
2023-10-27 01:25:00,477.26,477.4,477.12,477.36,659,143672
2023-10-27 01:30:00,477.36,477.58,477.12,477.16,1035,143678
2023-10-27 01:35:00,477.16,477.26,476.86,476.86,769,143568
2023-10-27 01:40:00,476.86,477.06,476.78,476.98,617,143500
2023-10-27 01:45:00,476.98,477.3,476.98,477.24,572,143477
2023-10-27 01:50:00,477.24,477.36,477.12,477.14,425,143442
2023-10-27 01:55:00,477.14,477.28,477.06,477.28,349,143406
2023-10-27 02:00:00,477.28,477.32,477.1,477.18,359,143394
2023-10-27 02:05:00,477.18,477.24,476.92,477.12,423,143384
2023-10-27 02:10:00,477.14,477.14,476.96,476.96,283,143380
2023-10-27 02:15:00,476.96,477.04,476.86,476.92,266,143312
2023-10-27 02:20:00,476.92,477.0,476.8,476.94,353,143214
2023-10-27 02:25:00,476.94,477.0,476.78,476.9,296,143122
2023-10-27 02:30:00,476.92,477.06,476.84,476.96,407,142977
2023-10-27 09:05:00,476.54,476.6,476.24,476.46,3142,143392
2023-10-27 09:10:00,476.48,476.66,476.36,476.66,1146,143380
2023-10-27 09:15:00,476.66,476.84,476.52,476.64,1057,143382
2023-10-27 09:20:00,476.64,476.88,476.58,476.66,1037,143225
2023-10-27 09:25:00,476.68,476.84,476.66,476.72,770,143260
2023-10-27 09:30:00,476.72,476.72,476.34,476.4,1277,143133
2023-10-27 09:35:00,476.4,476.56,476.24,476.32,2167,142350
2023-10-27 09:40:00,476.32,476.5,476.1,476.16,2535,141273
2023-10-27 09:45:00,476.14,476.44,476.1,476.44,1779,141022
2023-10-27 09:50:00,476.46,476.52,476.26,476.3,1503,140551
2023-10-27 09:55:00,476.24,476.62,476.24,476.56,1477,140130
2023-10-27 10:00:00,476.54,476.66,476.36,476.52,1961,139327
2023-10-27 10:05:00,476.52,476.8,476.5,476.6,2036,138849
2023-10-27 10:10:00,476.58,476.7,476.48,476.58,2152,138524
2023-10-27 10:15:00,476.56,476.82,476.56,476.76,761,138421
2023-10-27 10:35:00,476.76,476.82,476.52,476.6,1911,138033
2023-10-27 10:40:00,476.58,476.7,476.44,476.52,1322,137757
2023-10-27 10:45:00,476.56,476.76,476.46,476.72,680,137669
2023-10-27 10:50:00,476.74,476.86,476.66,476.76,638,137682
2023-10-27 10:55:00,476.74,477.08,476.7,476.86,1189,137600
2023-10-27 11:00:00,476.86,476.96,476.78,476.84,1068,137230
2023-10-27 11:05:00,476.84,477.12,476.8,477.08,1179,137059
2023-10-27 11:10:00,477.08,477.16,476.98,477.04,874,136890
2023-10-27 11:15:00,477.04,477.08,476.9,476.92,568,136754
2023-10-27 11:20:00,476.92,476.96,476.84,476.92,273,136670
2023-10-27 11:25:00,476.92,476.96,476.88,476.9,205,136615
2023-10-27 11:30:00,476.9,476.96,476.86,476.86,235,136561
2023-10-27 13:35:00,476.86,476.94,476.74,476.84,818,136613
2023-10-27 13:40:00,476.82,476.9,476.76,476.84,569,136476
2023-10-27 13:45:00,476.84,476.98,476.82,476.9,323,136511
2023-10-27 13:50:00,476.92,477.06,476.9,477.0,245,136550
2023-10-27 13:55:00,477.0,477.12,476.92,477.08,414,136509
2023-10-27 14:00:00,477.08,477.26,477.04,477.22,806,136613
2023-10-27 14:05:00,477.2,477.24,477.14,477.24,184,136612
2023-10-27 14:10:00,477.24,477.3,477.12,477.22,676,136705
2023-10-27 14:15:00,477.22,477.22,476.94,476.98,857,136593
2023-10-27 14:20:00,476.98,477.04,476.84,476.92,738,136576
2023-10-27 14:25:00,476.92,477.12,476.86,477.08,1042,136413
2023-10-27 14:30:00,477.1,477.12,476.88,476.92,973,136296
2023-10-27 14:35:00,476.92,477.06,476.88,476.9,732,136199
2023-10-27 14:40:00,476.9,477.02,476.88,476.98,520,136162
2023-10-27 14:45:00,476.98,477.1,476.9,476.94,704,136020
2023-10-27 14:50:00,476.96,477.06,476.88,477.04,690,135979
2023-10-27 14:55:00,477.06,477.08,476.88,476.94,935,135848
2023-10-27 15:00:00,476.94,477.04,476.86,476.98,1666,135504
2023-10-27 21:05:00,475.9,476.58,475.76,476.4,4960,135186
2023-10-27 21:10:00,476.42,476.62,476.22,476.22,1808,135105
2023-10-27 21:15:00,476.24,476.26,475.64,475.64,3695,134815
2023-10-27 21:20:00,475.66,476.2,475.64,476.14,2391,134707
2023-10-27 21:25:00,476.12,476.44,476.0,476.36,1789,134887
2023-10-27 21:30:00,476.34,476.34,476.06,476.26,1507,134927
2023-10-27 21:35:00,476.28,476.56,476.26,476.52,1749,135151
2023-10-27 21:40:00,476.52,476.7,476.44,476.58,1493,135313
2023-10-27 21:45:00,476.58,476.6,476.3,476.38,1546,135160
2023-10-27 21:50:00,476.38,476.5,476.22,476.26,1189,135026
2023-10-27 21:55:00,476.26,476.5,476.0,476.38,1801,134936
2023-10-27 22:00:00,476.38,476.6,476.38,476.46,1235,134900
2023-10-27 22:05:00,476.32,476.52,476.26,476.46,1264,134878
2023-10-27 22:10:00,476.46,476.78,476.46,476.78,1227,134895
2023-10-27 22:15:00,476.78,476.82,476.58,476.6,1023,134849
2023-10-27 22:20:00,476.6,476.82,476.58,476.68,849,134855
2023-10-27 22:25:00,476.68,476.8,476.56,476.62,832,134779
2023-10-27 22:30:00,476.62,476.68,476.52,476.6,657,134803
2023-10-27 22:35:00,476.62,476.62,476.4,476.46,825,134797
2023-10-27 22:40:00,476.46,476.68,476.32,476.34,1122,134858
2023-10-27 22:45:00,476.34,476.46,476.24,476.28,794,134871
2023-10-27 22:50:00,476.26,476.7,476.26,476.68,971,134928
2023-10-27 22:55:00,476.66,476.68,476.26,476.32,1398,135071
2023-10-27 23:00:00,476.32,476.46,476.28,476.36,562,135096
2023-10-27 23:05:00,476.36,476.5,476.28,476.5,681,135179
2023-10-27 23:10:00,476.5,476.52,476.2,476.24,549,135217
2023-10-27 23:15:00,476.24,476.3,476.12,476.22,939,135206
2023-10-27 23:20:00,476.22,476.22,475.9,476.02,1341,135244
2023-10-27 23:25:00,475.96,476.18,475.9,476.02,927,135246
2023-10-27 23:30:00,476.02,476.08,475.86,476.04,788,135233
2023-10-27 23:35:00,476.04,476.22,476.02,476.22,859,135228
2023-10-27 23:40:00,476.24,476.32,476.1,476.24,729,135200
2023-10-27 23:45:00,476.24,476.32,476.2,476.26,385,135210
2023-10-27 23:50:00,476.26,476.26,476.1,476.16,349,135210
2023-10-27 23:55:00,476.16,476.2,475.92,475.94,774,135215
2023-10-28 00:05:00,475.96,476.16,475.92,476.14,398,135196
2023-10-28 00:10:00,476.14,476.28,476.12,476.14,530,135158
2023-10-28 00:15:00,476.14,476.28,476.14,476.2,263,135138
2023-10-28 00:20:00,476.2,476.28,476.1,476.1,288,135079
2023-10-28 00:25:00,476.1,476.26,476.08,476.2,264,135050
2023-10-28 00:30:00,476.2,476.28,476.1,476.24,451,135095
2023-10-28 00:35:00,476.22,476.38,476.18,476.32,483,135127
2023-10-28 00:40:00,476.32,476.32,476.16,476.26,264,135101
2023-10-28 00:45:00,476.26,476.46,476.26,476.42,435,135076
2023-10-28 00:50:00,476.42,476.58,476.38,476.56,495,135038
2023-10-28 00:55:00,476.54,476.68,476.54,476.58,504,135027
2023-10-28 01:00:00,476.58,476.7,476.56,476.68,652,134886
2023-10-28 01:05:00,476.68,476.76,476.58,476.72,622,134902
2023-10-28 01:10:00,476.72,476.88,476.68,476.68,851,134993
2023-10-28 01:15:00,476.7,476.76,476.68,476.7,266,135046
2023-10-28 01:20:00,476.7,477.12,476.66,477.06,1161,135079
2023-10-28 01:25:00,477.08,477.14,476.9,477.0,752,135088
2023-10-28 01:30:00,477.0,477.36,477.0,477.32,820,135205
2023-10-28 01:35:00,477.34,477.98,477.3,477.92,1890,135444
2023-10-28 01:40:00,477.92,478.66,477.74,478.58,1699,135652
2023-10-28 01:45:00,478.52,478.62,478.14,478.62,1704,135397
2023-10-28 01:50:00,478.6,478.62,478.34,478.44,802,135421
2023-10-28 01:55:00,478.44,478.74,478.4,478.66,1218,135461
2023-10-28 02:00:00,478.66,479.26,478.66,479.16,1705,135538
2023-10-28 02:05:00,479.16,479.26,478.96,479.26,1084,135654
2023-10-28 02:10:00,479.26,480.24,479.16,480.2,2922,135637
2023-10-28 02:15:00,480.18,480.8,480.02,480.74,2535,135955
2023-10-28 02:20:00,480.76,481.06,480.56,480.96,2737,135980
2023-10-28 02:25:00,481.0,481.2,480.9,480.98,1447,135971
2023-10-28 02:30:00,480.98,482.24,480.98,481.94,3106,135928
2023-10-30 00:00:00,475.94,476.1,475.92,475.96,449,135216
2023-10-30 09:05:00,481.4,481.66,480.76,481.16,5622,135450
2023-10-30 09:10:00,481.14,481.24,480.52,480.56,2228,135200
2023-10-30 09:15:00,480.56,480.78,480.44,480.62,1493,135026
2023-10-30 09:20:00,480.62,480.7,480.42,480.5,1202,134792
2023-10-30 09:25:00,480.5,480.52,480.18,480.32,1306,134508
2023-10-30 09:30:00,480.32,480.66,480.32,480.58,1012,134243
2023-10-30 09:35:00,480.6,480.7,480.44,480.44,896,134194
2023-10-30 09:40:00,480.44,480.72,480.4,480.72,449,134188
2023-10-30 09:45:00,480.72,480.8,480.62,480.66,512,134148
2023-10-30 09:50:00,480.74,480.74,480.58,480.66,152,134091
2023-10-30 09:55:00,480.68,480.86,480.68,480.82,670,134057
2023-10-30 10:00:00,480.8,481.04,480.78,481.02,1133,134026
2023-10-30 10:05:00,480.96,481.0,480.62,480.62,1374,133662
2023-10-30 10:10:00,480.62,480.72,480.48,480.54,737,133571
2023-10-30 10:15:00,480.54,480.62,480.42,480.5,742,133480
2023-10-30 10:35:00,480.7,480.78,480.6,480.66,1812,133019
2023-10-30 10:40:00,480.64,480.66,480.48,480.54,881,132718
2023-10-30 10:45:00,480.54,480.56,480.34,480.38,1355,132505
2023-10-30 10:50:00,480.36,480.46,480.22,480.3,1049,132289
2023-10-30 10:55:00,480.32,480.48,480.32,480.4,574,132069
2023-10-30 11:00:00,480.38,480.46,480.28,480.3,505,131876
2023-10-30 11:05:00,480.3,480.36,480.26,480.28,393,131731
2023-10-30 11:10:00,480.28,480.38,480.08,480.08,665,131606
2023-10-30 11:15:00,480.1,480.16,479.98,480.02,691,131472
2023-10-30 11:20:00,480.02,480.02,479.7,479.82,960,131267
2023-10-30 11:25:00,479.8,479.94,479.58,479.66,798,131168
